2026-01-31 11:52:23,341 | INFO | avature | 68 of jobs finds - berenberg.avature.net
2026-01-31 11:52:23,343 | INFO | avature | Consultando o subdominio berenberg.avature.net - 0
2026-01-31 11:52:27,835 | INFO | avature | 656 of jobs finds - rohde-schwarz.avature.net
2026-01-31 11:52:27,835 | INFO | avature | Consultando o subdominio rohde-schwarz.avature.net - 0
2026-01-31 11:52:38,737 | INFO | avature | 0 of jobs finds - mobiletrust2.avature.net
2026-01-31 11:52:38,953 | INFO | avature | 0 of jobs finds - delta.avature.net
2026-01-31 11:52:39,691 | INFO | avature | 57 of jobs finds - primero.avature.net
2026-01-31 11:52:39,692 | INFO | avature | Consultando o subdominio primero.avature.net - 0
2026-01-31 11:52:41,147 | INFO | avature | 999 of jobs finds - tesco.avature.net
2026-01-31 11:52:41,148 | INFO | avature | Consultando o subdominio tesco.avature.net - 0
2026-01-31 11:52:42,151 | INFO | avature | 0 of jobs finds - djcshudson.avature.net
2026-01-31 11:52:47,263 | INFO | avature | 150 of jobs finds - auspost.avature.net
2026-01-31 11:52:47,263 | INFO | avature | Consultando o subdominio auspost.avature.net - 0
2026-01-31 11:52:50,051 | INFO | avature | 148 of jobs finds - monadelphous.avature.net
2026-01-31 11:52:50,051 | INFO | avature | Consultando o subdominio monadelphous.avature.net - 0
2026-01-31 11:53:01,079 | INFO | avature | 10 of jobs finds - santos.avature.net
2026-01-31 11:53:01,079 | INFO | avature | Consultando o subdominio santos.avature.net - 0
2026-01-31 11:53:01,517 | INFO | avature | 503 of jobs finds - mgl.avature.net
2026-01-31 11:53:01,517 | INFO | avature | Consultando o subdominio mgl.avature.net - 0
2026-01-31 11:53:09,673 | INFO | avature | 0 of jobs finds - fonterrakf.avature.net
2026-01-31 11:53:10,102 | INFO | avature | 156 of jobs finds - regis.avature.net
2026-01-31 11:53:10,103 | INFO | avature | Consultando o subdominio regis.avature.net - 0
2026-01-31 11:53:12,677 | INFO | avature | 18 of jobs finds - a2milkkf.avature.net
2026-01-31 11:53:12,678 | INFO | avature | Consultando o subdominio a2milkkf.avature.net - 0
2026-01-31 11:53:13,827 | INFO | avature | 11 of jobs finds - sandboxzungfu.avature.net
2026-01-31 11:53:13,827 | INFO | avature | Consultando o subdominio sandboxzungfu.avature.net - 0
2026-01-31 11:53:15,414 | INFO | avature | 0 of jobs finds - sparknz.avature.net
2026-01-31 11:53:18,301 | INFO | avature | 0 of jobs finds - jardinematheson.avature.net
2026-01-31 11:53:22,055 | INFO | avature | 0 of jobs finds - zungfu.avature.net
2026-01-31 11:53:22,558 | INFO | avature | 31 of jobs finds - cyclecarriage.avature.net
2026-01-31 11:53:22,559 | INFO | avature | Consultando o subdominio cyclecarriage.avature.net - 0
2026-01-31 11:53:24,704 | INFO | avature | 114 of jobs finds - dfiretailgroup.avature.net
2026-01-31 11:53:24,705 | INFO | avature | Consultando o subdominio dfiretailgroup.avature.net - 0
2026-01-31 11:53:24,769 | INFO | avature | 0 of jobs finds - cs-cdn.avature.net
2026-01-31 11:53:26,483 | INFO | avature | 0 of jobs finds - jrg.avature.net
2026-01-31 11:53:26,647 | INFO | avature | 0 of jobs finds - tescobank.avature.net
2026-01-31 11:53:28,808 | INFO | avature | 22 of jobs finds - tescoinsuranceandmoneyservices.avature.net
2026-01-31 11:53:28,808 | INFO | avature | Consultando o subdominio tescoinsuranceandmoneyservices.avature.net - 0
2026-01-31 11:53:31,465 | INFO | avature | 0 of jobs finds - justicejobs.avature.net
2026-01-31 11:53:34,448 | INFO | avature | 999 of jobs finds - sandboxtesco.avature.net
2026-01-31 11:53:34,449 | INFO | avature | Consultando o subdominio sandboxtesco.avature.net - 0
2026-01-31 11:53:37,619 | INFO | avature | 106 of jobs finds - skanska.avature.net
2026-01-31 11:53:37,619 | INFO | avature | Consultando o subdominio skanska.avature.net - 0
2026-01-31 11:53:40,902 | INFO | avature | 0 of jobs finds - laplanduk.avature.net
2026-01-31 11:53:43,074 | INFO | avature | 0 of jobs finds - eventregistration.avature.net
2026-01-31 11:53:44,205 | INFO | avature | 0 of jobs finds - website.avature.net
2026-01-31 11:53:45,335 | INFO | avature | 0 of jobs finds - sandboxcbreglobal.avature.net
2026-01-31 11:53:47,193 | INFO | avature | 0 of jobs finds - koch.avature.net
2026-01-31 11:53:49,059 | INFO | avature | 61 of jobs finds - astellasjapan.avature.net
2026-01-31 11:53:49,059 | INFO | avature | Consultando o subdominio astellasjapan.avature.net - 0
2026-01-31 11:53:50,154 | INFO | avature | 0 of jobs finds - lineplus.avature.net
2026-01-31 11:53:50,367 | INFO | avature | 0 of jobs finds - sandboxlululemoninc.avature.net
2026-01-31 11:53:52,106 | INFO | avature | 0 of jobs finds - mbsrecruiting.avature.net
2026-01-31 11:53:52,969 | INFO | avature | 48 of jobs finds - sandboxbelk.avature.net
2026-01-31 11:53:52,969 | INFO | avature | Consultando o subdominio sandboxbelk.avature.net - 0
2026-01-31 11:53:53,185 | INFO | avature | 22 of jobs finds - pontoonsolutions.avature.net
2026-01-31 11:53:53,185 | INFO | avature | Consultando o subdominio pontoonsolutions.avature.net - 0
2026-01-31 11:53:55,353 | INFO | avature | 0 of jobs finds - amswh.avature.net
2026-01-31 11:53:59,683 | INFO | avature | 22 of jobs finds - adeccorecruiting.avature.net
2026-01-31 11:53:59,684 | INFO | avature | Consultando o subdominio adeccorecruiting.avature.net - 0
2026-01-31 11:54:04,225 | INFO | avature | 0 of jobs finds - travisperkins.avature.net
2026-01-31 11:54:10,045 | INFO | avature | 444 of jobs finds - totalenergies.avature.net
2026-01-31 11:54:10,045 | INFO | avature | Consultando o subdominio totalenergies.avature.net - 0
2026-01-31 11:54:15,478 | INFO | avature | 0 of jobs finds - sandboxpaybackgroup.avature.net
2026-01-31 11:54:16,650 | INFO | avature | 0 of jobs finds - sandboxamspsr.avature.net
2026-01-31 11:54:18,293 | INFO | avature | 0 of jobs finds - genpact.avature.net
2026-01-31 11:56:16,984 | ERROR | avature | Erro ao consultar a pagina principal, module 'curl_cffi' has no attribute 'session'
2026-01-31 11:56:29,263 | ERROR | avature | Erro ao consultar a pagina principal, module 'curl_cffi' has no attribute 'session'
2026-01-31 12:00:24,527 | INFO | avature | 0 of jobs finds - delta.avature.net
2026-01-31 12:02:59,852 | INFO | avature | 0 of jobs finds - mobiletrust2.avature.net
2026-01-31 12:03:00,808 | INFO | avature | 0 of jobs finds - delta.avature.net
2026-01-31 12:03:04,704 | ERROR | avature | Erro ao consultar a pagina principal, Failed to perform, curl: (28) Operation timed out after 10002 milliseconds with 0 bytes received. See https://curl.se/libcurl/c/libcurl-errors.html first for more details.
2026-01-31 12:03:04,705 | ERROR | avature | Erro ao consultar a pagina principal, Failed to perform, curl: (28) Operation timed out after 10001 milliseconds with 0 bytes received. See https://curl.se/libcurl/c/libcurl-errors.html first for more details.
2026-01-31 12:03:04,705 | ERROR | avature | Erro ao consultar a pagina principal, Failed to perform, curl: (28) Operation timed out after 10000 milliseconds with 0 bytes received. See https://curl.se/libcurl/c/libcurl-errors.html first for more details.
2026-01-31 12:03:04,707 | ERROR | avature | Erro ao consultar a pagina principal, Failed to perform, curl: (28) Operation timed out after 10001 milliseconds with 0 bytes received. See https://curl.se/libcurl/c/libcurl-errors.html first for more details.
2026-01-31 12:03:04,711 | ERROR | avature | Erro ao consultar a pagina principal, Failed to perform, curl: (28) Operation timed out after 10007 milliseconds with 32208 bytes received. See https://curl.se/libcurl/c/libcurl-errors.html first for more details.
2026-01-31 12:03:04,711 | ERROR | avature | Erro ao consultar a pagina principal, Failed to perform, curl: (28) Operation timed out after 10007 milliseconds with 0 bytes received. See https://curl.se/libcurl/c/libcurl-errors.html first for more details.
2026-01-31 12:03:09,858 | ERROR | avature | Erro ao consultar a pagina principal, Failed to perform, curl: (28) Connection timed out after 10002 milliseconds. See https://curl.se/libcurl/c/libcurl-errors.html first for more details.
2026-01-31 12:03:10,823 | ERROR | avature | Erro ao consultar a pagina principal, Failed to perform, curl: (28) Connection timed out after 10013 milliseconds. See https://curl.se/libcurl/c/libcurl-errors.html first for more details.
2026-01-31 12:03:14,722 | ERROR | avature | Erro ao consultar a pagina principal, Failed to perform, curl: (28) Connection timed out after 10008 milliseconds. See https://curl.se/libcurl/c/libcurl-errors.html first for more details.
2026-01-31 12:03:14,722 | ERROR | avature | Erro ao consultar a pagina principal, Failed to perform, curl: (28) Connection timed out after 10014 milliseconds. See https://curl.se/libcurl/c/libcurl-errors.html first for more details.
2026-01-31 12:03:14,722 | ERROR | avature | Erro ao consultar a pagina principal, Failed to perform, curl: (28) Connection timed out after 10014 milliseconds. See https://curl.se/libcurl/c/libcurl-errors.html first for more details.
2026-01-31 12:03:14,722 | ERROR | avature | Erro ao consultar a pagina principal, Failed to perform, curl: (28) Connection timed out after 10008 milliseconds. See https://curl.se/libcurl/c/libcurl-errors.html first for more details.
2026-01-31 12:03:14,722 | ERROR | avature | Erro ao consultar a pagina principal, Failed to perform, curl: (28) Connection timed out after 10013 milliseconds. See https://curl.se/libcurl/c/libcurl-errors.html first for more details.
2026-01-31 12:03:14,727 | ERROR | avature | Erro ao consultar a pagina principal, Failed to perform, curl: (28) Connection timed out after 10014 milliseconds. See https://curl.se/libcurl/c/libcurl-errors.html first for more details.
2026-01-31 12:03:15,159 | INFO | avature | 114 of jobs finds - dfiretailgroup.avature.net
2026-01-31 12:03:15,160 | INFO | avature | Consultando o subdominio dfiretailgroup.avature.net - 0
2026-01-31 12:03:16,992 | INFO | avature | 0 of jobs finds - tescobank.avature.net
2026-01-31 12:03:17,154 | INFO | avature | 22 of jobs finds - tescoinsuranceandmoneyservices.avature.net
2026-01-31 12:03:17,154 | INFO | avature | Consultando o subdominio tescoinsuranceandmoneyservices.avature.net - 0
2026-01-31 12:03:17,504 | INFO | avature | 0 of jobs finds - cs-cdn.avature.net
2026-01-31 12:03:18,385 | INFO | avature | 999 of jobs finds - sandboxtesco.avature.net
2026-01-31 12:03:18,385 | INFO | avature | Consultando o subdominio sandboxtesco.avature.net - 0
2026-01-31 12:03:19,133 | INFO | avature | 0 of jobs finds - jrg.avature.net
2026-01-31 12:03:19,387 | INFO | avature | 106 of jobs finds - skanska.avature.net
2026-01-31 12:03:19,388 | INFO | avature | Consultando o subdominio skanska.avature.net - 0
2026-01-31 12:03:19,863 | ERROR | avature | Erro ao consultar a pagina principal, Failed to perform, curl: (28) Connection timed out after 10003 milliseconds. See https://curl.se/libcurl/c/libcurl-errors.html first for more details.
2026-01-31 12:03:20,427 | INFO | avature | 0 of jobs finds - laplanduk.avature.net
2026-01-31 12:03:21,041 | INFO | avature | 0 of jobs finds - justicejobs.avature.net
2026-01-31 12:03:22,393 | INFO | avature | 0 of jobs finds - eventregistration.avature.net
2026-01-31 12:03:23,410 | INFO | avature | 0 of jobs finds - sandboxcbreglobal.avature.net
2026-01-31 12:03:32,943 | INFO | avature | 0 of jobs finds - mobiletrust2.avature.net
2026-01-31 12:03:33,414 | INFO | avature | 0 of jobs finds - djcshudson.avature.net
2026-01-31 12:03:33,648 | INFO | avature | 0 of jobs finds - delta.avature.net
2026-01-31 12:03:34,641 | INFO | avature | 57 of jobs finds - primero.avature.net
2026-01-31 12:03:34,642 | INFO | avature | Consultando o subdominio primero.avature.net - 0
2026-01-31 12:03:36,822 | INFO | avature | 999 of jobs finds - tesco.avature.net
2026-01-31 12:03:36,823 | INFO | avature | Consultando o subdominio tesco.avature.net - 0
2026-01-31 12:03:38,698 | INFO | avature | 148 of jobs finds - monadelphous.avature.net
2026-01-31 12:03:38,699 | INFO | avature | Consultando o subdominio monadelphous.avature.net - 0
2026-01-31 12:03:38,934 | INFO | avature | 503 of jobs finds - mgl.avature.net
2026-01-31 12:03:38,934 | INFO | avature | Consultando o subdominio mgl.avature.net - 0
2026-01-31 12:03:39,048 | INFO | avature | 150 of jobs finds - auspost.avature.net
2026-01-31 12:03:39,048 | INFO | avature | Consultando o subdominio auspost.avature.net - 0
2026-01-31 12:03:39,524 | INFO | avature | 10 of jobs finds - santos.avature.net
2026-01-31 12:03:39,524 | INFO | avature | Consultando o subdominio santos.avature.net - 0
2026-01-31 12:03:42,054 | INFO | avature | 0 of jobs finds - fonterrakf.avature.net
2026-01-31 12:03:44,192 | ERROR | avature | Erro ao consultar a pagina principal, Failed to perform, curl: (28) Connection timed out after 940 milliseconds. See https://curl.se/libcurl/c/libcurl-errors.html first for more details.
2026-01-31 12:03:46,356 | INFO | avature | 18 of jobs finds - a2milkkf.avature.net
2026-01-31 12:03:46,356 | INFO | avature | Consultando o subdominio a2milkkf.avature.net - 0
2026-01-31 12:03:46,449 | INFO | avature | 156 of jobs finds - regis.avature.net
2026-01-31 12:03:46,450 | INFO | avature | Consultando o subdominio regis.avature.net - 0
2026-01-31 12:03:47,831 | INFO | avature | 11 of jobs finds - sandboxzungfu.avature.net
2026-01-31 12:03:47,832 | INFO | avature | Consultando o subdominio sandboxzungfu.avature.net - 0
2026-01-31 12:03:53,420 | INFO | avature | 0 of jobs finds - jardinematheson.avature.net
2026-01-31 12:03:54,027 | INFO | avature | 31 of jobs finds - cyclecarriage.avature.net
2026-01-31 12:03:54,027 | INFO | avature | Consultando o subdominio cyclecarriage.avature.net - 0
2026-01-31 12:03:54,472 | INFO | avature | 0 of jobs finds - zungfu.avature.net
2026-01-31 12:03:55,432 | INFO | avature | 114 of jobs finds - dfiretailgroup.avature.net
2026-01-31 12:03:55,433 | INFO | avature | Consultando o subdominio dfiretailgroup.avature.net - 0
2026-01-31 12:03:55,657 | INFO | avature | 0 of jobs finds - cs-cdn.avature.net
2026-01-31 12:03:56,376 | INFO | avature | 0 of jobs finds - jrg.avature.net
2026-01-31 12:03:56,604 | INFO | avature | 0 of jobs finds - tescobank.avature.net
2026-01-31 12:03:57,788 | INFO | avature | 22 of jobs finds - tescoinsuranceandmoneyservices.avature.net
2026-01-31 12:03:57,788 | INFO | avature | Consultando o subdominio tescoinsuranceandmoneyservices.avature.net - 0
2026-01-31 12:03:58,942 | INFO | avature | 106 of jobs finds - skanska.avature.net
2026-01-31 12:03:58,943 | INFO | avature | Consultando o subdominio skanska.avature.net - 0
2026-01-31 12:03:59,394 | INFO | avature | 999 of jobs finds - sandboxtesco.avature.net
2026-01-31 12:03:59,394 | INFO | avature | Consultando o subdominio sandboxtesco.avature.net - 0
2026-01-31 12:04:00,017 | INFO | avature | 0 of jobs finds - laplanduk.avature.net
2026-01-31 12:04:00,838 | INFO | avature | 0 of jobs finds - justicejobs.avature.net
2026-01-31 12:04:01,815 | INFO | avature | 0 of jobs finds - website.avature.net
2026-01-31 12:04:02,127 | INFO | avature | 0 of jobs finds - eventregistration.avature.net
2026-01-31 12:04:03,899 | INFO | avature | 0 of jobs finds - sandboxcbreglobal.avature.net
2026-01-31 12:04:04,991 | INFO | avature | 0 of jobs finds - koch.avature.net
2026-01-31 12:04:08,148 | INFO | avature | 0 of jobs finds - sandboxlululemoninc.avature.net
2026-01-31 12:04:09,007 | INFO | avature | 0 of jobs finds - mbsrecruiting.avature.net
2026-01-31 12:04:09,104 | INFO | avature | 48 of jobs finds - sandboxbelk.avature.net
2026-01-31 12:04:09,105 | INFO | avature | Consultando o subdominio sandboxbelk.avature.net - 0
2026-01-31 12:04:10,103 | INFO | avature | 61 of jobs finds - astellasjapan.avature.net
2026-01-31 12:04:10,103 | INFO | avature | Consultando o subdominio astellasjapan.avature.net - 0
2026-01-31 12:28:20,756 | INFO | avature | 999 of jobs finds - tesco.avature.net
2026-01-31 12:28:21,781 | INFO | avature | Consultando o subdominio tesco.avature.net - 0
2026-01-31 12:33:05,129 | INFO | avature | 999 of jobs finds - tesco.avature.net
2026-01-31 12:33:05,129 | INFO | avature | Consultando o subdominio tesco.avature.net - 0
2026-01-31 12:34:17,700 | INFO | avature | 999 of jobs finds - tesco.avature.net
2026-01-31 12:34:17,700 | INFO | avature | Consultando o subdominio tesco.avature.net - 0
2026-01-31 12:35:53,930 | INFO | avature | 0 of jobs finds - mobiletrust2.avature.net
2026-01-31 12:35:54,580 | INFO | avature | 0 of jobs finds - djcshudson.avature.net
2026-01-31 12:35:54,622 | INFO | avature | 0 of jobs finds - delta.avature.net
2026-01-31 12:35:55,771 | INFO | avature | 57 of jobs finds - primero.avature.net
2026-01-31 12:35:55,771 | INFO | avature | Consultando o subdominio primero.avature.net - 0
2026-01-31 12:35:57,763 | INFO | avature | 999 of jobs finds - tesco.avature.net
2026-01-31 12:35:57,763 | INFO | avature | Consultando o subdominio tesco.avature.net - 0
2026-01-31 12:35:59,000 | INFO | avature | 148 of jobs finds - monadelphous.avature.net
2026-01-31 12:35:59,000 | INFO | avature | Consultando o subdominio monadelphous.avature.net - 0
2026-01-31 12:35:59,770 | INFO | avature | 150 of jobs finds - auspost.avature.net
2026-01-31 12:35:59,770 | INFO | avature | Consultando o subdominio auspost.avature.net - 0
2026-01-31 12:35:59,970 | INFO | avature | 10 of jobs finds - santos.avature.net
2026-01-31 12:35:59,970 | INFO | avature | Consultando o subdominio santos.avature.net - 0
2026-01-31 12:36:00,240 | INFO | avature | 503 of jobs finds - mgl.avature.net
2026-01-31 12:36:00,240 | INFO | avature | Consultando o subdominio mgl.avature.net - 0
2026-01-31 12:36:02,768 | INFO | avature | 0 of jobs finds - fonterrakf.avature.net
2026-01-31 12:36:04,883 | INFO | avature | Consultando o subdominio mgl.avature.net - 9
2026-01-31 12:36:05,144 | ERROR | avature | Erro ao consultar a pagina principal, Failed to perform, curl: (28) Connection timed out after 1643 milliseconds. See https://curl.se/libcurl/c/libcurl-errors.html first for more details.
2026-01-31 12:36:06,999 | INFO | avature | 156 of jobs finds - regis.avature.net
2026-01-31 12:36:06,999 | INFO | avature | Consultando o subdominio regis.avature.net - 0
2026-01-31 12:36:07,979 | INFO | avature | 18 of jobs finds - a2milkkf.avature.net
2026-01-31 12:36:07,980 | INFO | avature | Consultando o subdominio a2milkkf.avature.net - 0
2026-01-31 12:36:09,450 | INFO | avature | Consultando o subdominio mgl.avature.net - 18
2026-01-31 12:36:09,874 | INFO | avature | Consultando o subdominio tesco.avature.net - 10
2026-01-31 12:36:10,010 | INFO | avature | Consultando o subdominio primero.avature.net - 10
2026-01-31 12:36:10,200 | INFO | avature | Consultando o subdominio santos.avature.net - 6
2026-01-31 12:36:10,759 | INFO | avature | Consultando o subdominio monadelphous.avature.net - 6
2026-01-31 12:36:12,641 | INFO | avature | Consultando o subdominio auspost.avature.net - 6
2026-01-31 12:36:13,803 | INFO | avature | Consultando o subdominio mgl.avature.net - 27
2026-01-31 12:36:16,510 | INFO | avature | Consultando o subdominio a2milkkf.avature.net - 6
2026-01-31 12:36:17,339 | INFO | avature | Consultando o subdominio regis.avature.net - 6
2026-01-31 12:36:18,049 | INFO | avature | Consultando o subdominio mgl.avature.net - 36
2026-01-31 12:36:22,559 | INFO | avature | Consultando o subdominio tesco.avature.net - 20
2026-01-31 12:36:22,688 | INFO | avature | Consultando o subdominio mgl.avature.net - 45
2026-01-31 12:36:23,308 | INFO | avature | Consultando o subdominio monadelphous.avature.net - 12
2026-01-31 12:36:24,003 | INFO | avature | Consultando o subdominio primero.avature.net - 20
2026-01-31 12:36:24,044 | INFO | avature | 11 of jobs finds - sandboxzungfu.avature.net
2026-01-31 12:36:24,045 | INFO | avature | Consultando o subdominio sandboxzungfu.avature.net - 0
2026-01-31 12:36:25,297 | INFO | avature | Consultando o subdominio a2milkkf.avature.net - 12
2026-01-31 12:36:25,570 | INFO | avature | Consultando o subdominio auspost.avature.net - 12
2026-01-31 12:36:27,245 | INFO | avature | Consultando o subdominio mgl.avature.net - 54
2026-01-31 12:36:27,727 | INFO | avature | Consultando o subdominio regis.avature.net - 12
2026-01-31 12:36:31,703 | INFO | avature | Consultando o subdominio mgl.avature.net - 63
2026-01-31 12:36:33,653 | INFO | avature | Consultando o subdominio sandboxzungfu.avature.net - 6
2026-01-31 12:36:35,635 | INFO | avature | Consultando o subdominio tesco.avature.net - 30
2026-01-31 12:36:35,868 | INFO | avature | Consultando o subdominio monadelphous.avature.net - 18
2026-01-31 12:36:36,118 | INFO | avature | Consultando o subdominio mgl.avature.net - 72
2026-01-31 12:36:36,974 | INFO | avature | 0 of jobs finds - jardinematheson.avature.net
2026-01-31 12:36:37,951 | INFO | avature | Consultando o subdominio regis.avature.net - 18
2026-01-31 12:36:38,058 | INFO | avature | Consultando o subdominio primero.avature.net - 30
2026-01-31 12:36:38,661 | INFO | avature | Consultando o subdominio auspost.avature.net - 18
2026-01-31 12:36:40,550 | INFO | avature | 0 of jobs finds - zungfu.avature.net
2026-01-31 12:36:41,052 | INFO | avature | Consultando o subdominio mgl.avature.net - 81
2026-01-31 12:36:43,320 | INFO | avature | 31 of jobs finds - cyclecarriage.avature.net
2026-01-31 12:36:43,321 | INFO | avature | Consultando o subdominio cyclecarriage.avature.net - 0
2026-01-31 12:36:45,567 | INFO | avature | Consultando o subdominio mgl.avature.net - 90
2026-01-31 12:36:46,606 | INFO | avature | 114 of jobs finds - dfiretailgroup.avature.net
2026-01-31 12:36:46,606 | INFO | avature | Consultando o subdominio dfiretailgroup.avature.net - 0
2026-01-31 12:36:47,517 | INFO | avature | Consultando o subdominio monadelphous.avature.net - 24
2026-01-31 12:36:47,985 | INFO | avature | Consultando o subdominio regis.avature.net - 24
2026-01-31 12:36:48,504 | INFO | avature | Consultando o subdominio tesco.avature.net - 40
2026-01-31 12:36:50,235 | INFO | avature | Consultando o subdominio mgl.avature.net - 99
2026-01-31 12:36:51,201 | INFO | avature | Consultando o subdominio auspost.avature.net - 24
2026-01-31 12:36:52,961 | INFO | avature | Consultando o subdominio primero.avature.net - 40
2026-01-31 12:36:54,855 | INFO | avature | Consultando o subdominio mgl.avature.net - 108
2026-01-31 12:36:58,112 | INFO | avature | Consultando o subdominio regis.avature.net - 30
2026-01-31 12:36:59,277 | INFO | avature | Consultando o subdominio mgl.avature.net - 117
2026-01-31 12:36:59,504 | INFO | avature | Consultando o subdominio monadelphous.avature.net - 30
2026-01-31 12:37:00,856 | INFO | avature | Consultando o subdominio tesco.avature.net - 50
2026-01-31 12:37:01,352 | INFO | avature | Consultando o subdominio dfiretailgroup.avature.net - 10
2026-01-31 12:37:01,542 | INFO | avature | Consultando o subdominio cyclecarriage.avature.net - 15
2026-01-31 12:37:03,364 | INFO | avature | Consultando o subdominio auspost.avature.net - 30
2026-01-31 12:37:03,564 | INFO | avature | Consultando o subdominio mgl.avature.net - 126
2026-01-31 12:37:07,157 | INFO | avature | Consultando o subdominio primero.avature.net - 50
2026-01-31 12:37:08,178 | INFO | avature | Consultando o subdominio mgl.avature.net - 135
2026-01-31 12:37:08,373 | INFO | avature | Consultando o subdominio regis.avature.net - 36
2026-01-31 12:37:11,711 | INFO | avature | Consultando o subdominio monadelphous.avature.net - 36
2026-01-31 12:37:13,110 | INFO | avature | Consultando o subdominio mgl.avature.net - 144
2026-01-31 12:37:14,073 | INFO | avature | Consultando o subdominio tesco.avature.net - 60
2026-01-31 12:37:15,281 | INFO | avature | Consultando o subdominio dfiretailgroup.avature.net - 20
2026-01-31 12:37:16,860 | INFO | avature | Consultando o subdominio auspost.avature.net - 36
2026-01-31 12:37:17,851 | INFO | avature | Consultando o subdominio mgl.avature.net - 153
2026-01-31 12:37:19,338 | INFO | avature | Consultando o subdominio regis.avature.net - 42
2026-01-31 12:37:20,140 | INFO | avature | Consultando o subdominio cyclecarriage.avature.net - 30
2026-01-31 12:37:22,610 | INFO | avature | Consultando o subdominio mgl.avature.net - 162
2026-01-31 12:37:23,395 | INFO | avature | Consultando o subdominio monadelphous.avature.net - 42
2026-01-31 12:37:26,959 | INFO | avature | 0 of jobs finds - jrg.avature.net
2026-01-31 12:37:27,131 | INFO | avature | Consultando o subdominio tesco.avature.net - 70
2026-01-31 12:37:27,479 | INFO | avature | Consultando o subdominio mgl.avature.net - 171
2026-01-31 12:37:29,253 | INFO | avature | 0 of jobs finds - cs-cdn.avature.net
2026-01-31 12:37:29,383 | INFO | avature | Consultando o subdominio dfiretailgroup.avature.net - 30
2026-01-31 12:37:29,740 | INFO | avature | Consultando o subdominio regis.avature.net - 48
2026-01-31 12:37:29,839 | INFO | avature | Consultando o subdominio auspost.avature.net - 42
2026-01-31 12:37:31,167 | INFO | avature | 0 of jobs finds - tescobank.avature.net
2026-01-31 12:37:32,173 | INFO | avature | Consultando o subdominio mgl.avature.net - 180
2026-01-31 12:37:35,128 | INFO | avature | Consultando o subdominio monadelphous.avature.net - 48
2026-01-31 12:37:35,820 | INFO | avature | 0 of jobs finds - justicejobs.avature.net
2026-01-31 12:37:36,465 | INFO | avature | Consultando o subdominio mgl.avature.net - 189
2026-01-31 12:37:37,783 | INFO | avature | 23 of jobs finds - tescoinsuranceandmoneyservices.avature.net
2026-01-31 12:37:37,785 | INFO | avature | Consultando o subdominio tescoinsuranceandmoneyservices.avature.net - 0
2026-01-31 12:37:40,111 | INFO | avature | Consultando o subdominio tesco.avature.net - 80
2026-01-31 12:37:40,355 | INFO | avature | Consultando o subdominio regis.avature.net - 54
2026-01-31 12:37:41,084 | INFO | avature | Consultando o subdominio mgl.avature.net - 198
2026-01-31 12:37:41,223 | INFO | avature | 999 of jobs finds - sandboxtesco.avature.net
2026-01-31 12:37:41,224 | INFO | avature | Consultando o subdominio sandboxtesco.avature.net - 0
2026-01-31 12:37:42,946 | INFO | avature | Consultando o subdominio auspost.avature.net - 48
2026-01-31 12:37:43,500 | INFO | avature | Consultando o subdominio tescoinsuranceandmoneyservices.avature.net - 6
2026-01-31 12:37:43,975 | INFO | avature | Consultando o subdominio dfiretailgroup.avature.net - 40
2026-01-31 12:37:45,447 | INFO | avature | Consultando o subdominio mgl.avature.net - 207
2026-01-31 12:37:47,391 | INFO | avature | Consultando o subdominio monadelphous.avature.net - 54
2026-01-31 12:37:48,957 | INFO | avature | Consultando o subdominio tescoinsuranceandmoneyservices.avature.net - 12
2026-01-31 12:37:49,836 | INFO | avature | Consultando o subdominio mgl.avature.net - 216
2026-01-31 12:37:50,048 | INFO | avature | Consultando o subdominio regis.avature.net - 60
2026-01-31 12:37:52,840 | INFO | avature | Consultando o subdominio tesco.avature.net - 90
2026-01-31 12:37:53,311 | INFO | avature | Consultando o subdominio sandboxtesco.avature.net - 10
2026-01-31 12:37:54,597 | INFO | avature | Consultando o subdominio tescoinsuranceandmoneyservices.avature.net - 18
2026-01-31 12:37:54,870 | INFO | avature | Consultando o subdominio mgl.avature.net - 225
2026-01-31 12:37:55,573 | INFO | avature | Consultando o subdominio auspost.avature.net - 54
2026-01-31 12:37:58,655 | INFO | avature | Consultando o subdominio monadelphous.avature.net - 60
2026-01-31 12:37:58,954 | INFO | avature | Consultando o subdominio dfiretailgroup.avature.net - 50
2026-01-31 12:37:59,334 | INFO | avature | Consultando o subdominio mgl.avature.net - 234
2026-01-31 12:38:00,506 | INFO | avature | Consultando o subdominio regis.avature.net - 66
2026-01-31 12:38:02,558 | INFO | avature | 106 of jobs finds - skanska.avature.net
2026-01-31 12:38:02,560 | INFO | avature | Consultando o subdominio skanska.avature.net - 0
2026-01-31 12:38:03,963 | INFO | avature | Consultando o subdominio mgl.avature.net - 243
2026-01-31 12:38:04,978 | INFO | avature | Consultando o subdominio sandboxtesco.avature.net - 20
2026-01-31 12:38:05,687 | INFO | avature | Consultando o subdominio tesco.avature.net - 100
2026-01-31 12:38:08,037 | INFO | avature | Consultando o subdominio auspost.avature.net - 60
2026-01-31 12:38:08,378 | INFO | avature | Consultando o subdominio mgl.avature.net - 252
2026-01-31 12:38:08,438 | INFO | avature | Consultando o subdominio skanska.avature.net - 6
2026-01-31 12:38:10,558 | INFO | avature | Consultando o subdominio monadelphous.avature.net - 66
